#front|back
吗|[ma] {interrogative particle}><br /><br />[má] what; 幹嗎? gàn má? What's up?<br /><br />[mǎ] 嗎啡 mǎfēi morphine
整|[zhěng] (=整個 zhěnggè) whole; 調整 tiáozhěng adjust; 整齊 zhěngqí neat
支|[zhī] branch, support; 支持 zhīchí sustain; 地支 dìzhī the Twelve Terrestrial Branches
古|[gǔ] (=古代 gǔdài) ancient<br /><br />{Compare with 舌 shé tongue}
汉|[hàn] Chinese ethnicity; 漢語 hànyu Chinese; 漢字 hànzi Chinese character; 老漢 lǎohàn old man
突|[tū] charge forward, stick out; 突然 tūrán suddenly
号|[hào] name, number, mark<br /><br />[háo] yell
绝|[jué] cut off, absolute
选|[xuǎn] (=選擇 xuǎnzé) choose, select; 選舉 xuǎnjǔ election
吧|[ba] at end of sentence, indicates suggestion<br /><br />[bā] snap!
参|[cān] 參加 cānjiā participate<br /><br />[shēn] 人參 rénshēn ginseng<br /><br />[cēn] 參差 cēncī uneven, irregular
刊|[kān] periodical, publication; 報刊 bǎokān periodical publications, the press
亚|[yà] inferior, second; 亞洲 Yàzhōu Asia
复|[fù] 復 恢復 huīfù recover, 復 復雜 fùzá complicated, complex, 復 cover
伤|[shāng] wound, injury, injure; 創傷 chuāngshāng trauma
类|[lèi] category, kind, type; 類似 lèisì similar
备|[bèi] (=準備 zhǔnbèi) get ready, prepare; 設備 shèbèi equipment
欢|[huān] (=歡樂 huānlè) happy, joyous; 喜歡 xǐhuan like
另|[lìng] other; 另外 lìngwài other, besides
港|[gǎng] harbor; 香港 Xiānggǎng Hong Kong
势|[shì] power; 形勢 xíngshì circumstances; 姿勢 zīshì posture
刻|[kè] carve, quarter hour, moment
星|[xīng] star; 火星 huǒxīng Mars; 星期 xīngqī week
断|[duàn] cut off; 不斷 búduàn unceasing; 判斷 pànduàn judge
陈|[chén] display, explain, stale, (dynasty 557-589)
掌|[zhǎng] palm of the hand; 掌握 zhǎngwò grasp
农|[nóng] (=農民 nóngmín) farmer, peasant; 農業 nóngyè agriculture
夜|[yè] (=夜晚 yèwǎn) night; 半夜 bànyè, 午夜 wǔyè midnight; 夜裏 yèlǐ at night
般|[bān] sort, kind; 一般 yìbān ordinary<br /><br />[pán] happy<br /><br />[bō] 般若 bōrě buddhist wisdom, prajna
念|[niàn] miss, read aloud; 觀念 guānniàn concept; 念書 niànshū study
价|[jià] 價 (=價值 jiàzhí) value, (=價錢 jiàqian) price<br /><br />[jie] 價<br /><br />[jiè] servant
脑|[nǎo] (=腦子 nǎozi) brain; 腦袋 nǎodai head; 腦殼 nǎoké skull; 電腦 diànnǎo computer
规|[guī] 規律 guīlǜ regular pattern; 規定 guīdìng regulations
底|[dǐ] bottom; 徹底 chèdǐ thorough; 到底 dàodǐ after all
故|[gù] cause, therefore; 故事 gùshi story; 故意 gùyì on purpose
省|[shěng] province, economize, omit<br /><br />[xǐng] 反省 fǎnxǐng introspection
妈|[mā] mother, mom; 媽媽 māma mama
刚|[gāng] firm, (=剛才 gāngcái) just (a moment ago)
句|[jù] sentence
显|[xiǎn] appear; 顯然 xiǎnrán obvious
消|[xiāo] disappear; 消息 xiāoxi news; 消滅 xiāomiè perish
衣|[yī] (=衣服 yīfu) clothing<br /><br />[yì] wear (clothing), give (clothing) to others to wear
陆|[lù] land; 大陸 continent<br /><br />[liù] six (= 六 liù)
器|[qì] utensil, (=機器 jīqi) machine; 武器 wǔqì weapon
确|[què] true; 正確 zhèngquè correct; 確實 quèshí indeed; 明確 míngquè explicit
破|[pò] smash; 破壞 pòhuài ruin; 破爛 pòlàn worn out
具|[jù] 工具 gōngjù tool; 具有 jùyǒu possess; 具體 jùtǐ concrete; 玩具 wánjù toy
居|[jū] (=居住 jūzhù) live, reside; 居民 jūmín resident; 居然 jūrán unexpectedly
批|[pī] {classifier for a batch/lot}>, comment, criticize, refute; 批評 pīpíng criticize
送|[sòng] see somebody off, deliver, give
泽|[zé] 沼澤 zhǎozé marsh, swamp; 色澤 sèzé colour and lustre; 毛澤東 Máo Zédōng CCP leader and founder of the PRC
紧|[jǐn] tight; 緊張 jǐnzhāng tense; 要緊 yàojǐn important
帮|[bāng] (=幫助 bāngzhù, 幫忙 bāngmáng) help, gang
线|[xiàn] line, thread; 光線 guāngxiàn light ray; 電線 diànxiàn (electric) wire
存|[cún] (=存在 cúnzài) exist; 保存 bǎocún preserve
愿|[yuàn] wish
奇|[qí] marvellous, (=希奇 xīqí) rare, strange<br /><br />[jī] odd (not even)
害|[hài] harmful; 害蟲 hàichóng destructive insect; 厲害 lìhai fierce
增|[zēng] (=增加 zēngjiā, =增長 zēngzhǎng) increase
杨|[yáng] poplar tree; 三角葉楊 sānjiǎoyèyáng cottonwood
料|[liào] (=材料 cáiliào) material, expect, anticipate; 資料 zīliào means, data, material
州|[zhōu] prefecture; 廣州 Guǎngzhōu Canton
节|[jié] joint, section, festival, holiday, (=節日 jiérì) holiday<br /><br />[jiē] knot, link; 節子 jiēzi gnarl, knot (in wood)
左|[zuǒ] left; 左邊 zuǒbiān left side
装|[zhuāng] dress up, load, install, (=假裝 jiǎzhuāng) pretend
易|[yì] (=容易 róngyì) easy, change; 易經 Yìjīng Book of Changes
著|[zhù] write, book<br /><br />[zhe] (S著)<br /><br />[zháo] (S著)<br /><br />[zhuó] (S著)<br /><br />[zhāo] (S著)
急|[jí] urgent; 著急 zháojí anxious; 急忙 jímáng in a hurry
久|[jiǔ] (for a) long time
低|[dī] low; 降低 jiàngdī reduce; 低級 dījí elementary; 高低 gāodī height
岁|[suì] years old; 歲數 suìshu age; 萬歲 wànsuì long life, Your/His Majesty, "Banzai"
需|[xū] (=需要 xūyào) need; 必需 bìxū essential
酒|[jiǔ] wine; 啤酒 píjiǔ beer; 喝酒 hējiǔ drink wine
河|[hé] river; 河南省 Hénán shěng Henan Province; 運河 yùnhé canal
初|[chū] beginning, first (in order); 初步 chūbù preliminary; 起初 qǐchū at first
游|[yóu] (=遊泳 yóuyǒng) swim, (=旅遊 lǚyóu) travel
严|[yán] severe, stern
铁|[tiě] iron; 地鐵 dìtiě underground, subway
族|[zú] (=民族 mínzú) people, nationality, (=種族 zhǒngzú) race
除|[chú] get rid of, divide, (=除了 chúle) except
份|[fèn] portion, share, copy, {classifier for portion, share, copies of newspapers etc.}>, college degree
敢|[gǎn] dare; 勇敢 yǒnggǎn brave
胡|[hú] recklessly; 胡說 nonsense 鬍 (=胡子 húzi) beard 鬍 胡同 hútòng lane
血|[xuè] blood<br /><br />[xiě] blood
企|[qǐ] stand on tiptoe, hope for, look forward to; 企業 qǐyè enterprise; 企圖 qǐtú attempt; 企鵝 penguin
仍|[réng] (=仍然 réngrán, =仍舊 réngjiù) still, yet, as before
投|[tóu] throw; 投票 tóupiào vote
闻|[wén] smell, hear; 新聞 xīnwén news
斗|[dǒu] 10 liters; 煙鬥 yāndǒu tobacco/opium pipe; 北鬥星 Běidǒuxīng The Big Dipper, The Plow<br /><br />[dòu] 鬥 fight
纪|[jì] 世紀 shìjì century; 紀念 jìniàn memento; 紀律 jìlǜ discipline<br /><br />[Jǐ] {family name}>
脚|[jiǎo] foot; 赤腳 chìjiǎo barefoot; 腳趾 jiǎozhǐ toe<br /><br />[jué] (=角 jiǎo) role, part, character, actor, actress
右|[yòu] right; 右邊 yòubiān right side; 左右 zuǒyòu around, nearby, more or less<br /><br />{Compare with 石 shí stone}
苏|[sū] 蘇醒 sūxǐng revive; 蘇州 Sūzhōu; 蘇聯 Sūlián USSR
标|[biāo] mark; 標準 biāozhǔn standard
饭|[fàn] rice, food
云|[yún] say, 雲 (=雲彩 yúncai) cloud
病|[bìng] sick; 毛病 máobing malfunction
医|[yī] (=醫學 yīxué) medical science; 醫生 yīshēng doctor; 醫院 yīyuàn hospital
阿|[ā] 阿拉伯 ālābó Arab<br /><br />[ē] 阿彌陀佛ēmítuógó Amitabha = Buddha preserve us
答|[dá] (=回答 huídá) answer<br /><br />[dā] 答應 dāying respond, promise
土|[tǔ] earth, (=土地 tǔdì) land, (=土壤 tǔrǎng) soil<br /><br />{Compare with 士 shì scholar}
况|[kuàng] 情況 qíngkuàng circumstances; 況且 kuàngqiě moreover
境|[jìng] border, territory; 環境 huánjìng environment
软|[ruǎn] soft; 軟件 ruǎnjiàn software
考|[kǎo] (=考慮 kǎolǜ) consider, (=考試 kǎoshì) exam
娘|[niáng] mother, aunt<br /><br />[niang] 姑娘 gūniang girl
村|[cūn] village, rustic; 農村 nóngcūn countryside, village
刀|[dāo] knife
击|[jī] beat, strike, knock; 打擊 dǎjī strike, hitt, attack, assault
仅|[jǐn] (=僅僅 jǐnjǐn) only, barely
查|[chá] examine, investigate; 檢查 jiǎnchá inspect<br /><br />[Zhā] {family name}>
引|[yǐn] draw, stretch, (=引起 yǐnqǐ) cause, (=吸引 xīyǐn) attract
朝|[cháo] towards, dynasty; 朝鮮 Cháoxiān Korea<br /><br />[zhāo] (morning)
育|[yù] raise, educate; 教育 jiàoyù education<br /><br />[yō] 杭育 hángyō heave-ho, yo-ho
续|[xù] (=繼續 jìxù) continue; 連續 liánxù continuous
独|[dú] only, alone; 獨立 dúlì independent
罗|[luó] (=羅網 luówǎng) birdnet; 羅馬 Luómǎ Rome; 羅盤 luópán compass<br /><br />[luō] 羅嗦 luōsuo wordy, troublesome; 哩哩羅羅 līliluōluō the sound of boiling/rumbling/etc.
买|[mǎi] buy
户|[hù] door, household; 窗戶 chuānghù window
护|[hù] (=保護 bǎohù) guard, protect; 護士 hùshi nurse
喝|[hē] drink<br /><br />[hè] shout
朋|[péng] 朋友 péngyǒu friend<br /><br />{Compare with 麗 lì beautiul and 冊 cè book}
供|[gōng] supply<br /><br />[gòng] confess
责|[zé] duty; 責任 zérèn responsibility
项|[xiàng] (=項目 xiàngmù) item
背|[bèi] back<br /><br />[bēi] carry on the back
余|[yú] I, me, 餘 left-over, extra; 其余 the rest; 余弦 cosine
希|[xī] sparse, scattered, watery, this; 希望 xīwàng hope; 希奇 xīqí rare, strange; 希臘 Xīlà Greece
卫|[wèi] 保衛 defend; 衛生 sanitary; 衛星 satellite
列|[liè] column, line up; 列車 lièchē train; 排列 páiliè arrange
图|[tú] picture; 地圖 dìtú map; 圖書館 túshūguǎn library
室|[shì] room; 教室 jiàoshì classroom; 臥室 wòshì bedroom; 辦公室 bàngōngshì office
乱|[luàn] chaotic, disorderly, messy; 混亂 hùnluàn chaos
刘|[Liú] {family name}>
爷|[yé] father; 爺爺 yéye grandpa
龙|[lóng] dragon; 恐龍 kǒnglóng dinosaur
咱|[zán] (=咱們 zánmen) we = you and I<br /><br />[zan] (abbreviation for 早晚 zǎowǎn) all the time, morning and evening, sooner or later
章|[zhāng] chapter, seal, stamp, medal, badge, rules
席|[xí] mat, seat, banquet; 主席 zhǔxí chairperson
错|[cuò] (=錯誤 cuòwù) mistake; 不錯 búcuò not bad, pretty good; 一點兒不錯! yìdiǎnr búcuò! perfectly correct!
兄|[xiōng] (elder) brother; 兄弟 xiōngdì brothers<br /><br />{Compare with 兄 ér child and 只 zhǐ only}
暗|[àn] (=黑暗 hēi'àn) dark; 暗暗 secretly; 陰暗 gloomy; 暗示 hint
创|[chuàng] 創造 chuàngzào create<br /><br />[chuāng] 創傷 chuāngshāng trauma
排|[pái] arrange, row, line<br /><br />[pǎi] 排子車 pǎizìchē handcart
春|[chūn] (=春天 chūntiān, =春季 chūnjì) spring; 春卷 chūnjuǎn spring roll; 春夏秋冬 chūnxiàqiūdōng the four seasons
须|[xū] 須 (=必須 bìxū) must, 須 (=胡須 húxū) beard
承|[chéng] 承認 chéngrèn admit; 繼承 jìchéng inherit
案|[àn] desk, (law) case; 答案 dá'àn answer or solution to a problem
忙|[máng] hurry, busy; 幫忙 help; 連忙 right away
呼|[hū] shout, exhale; 呼吸 hūxī breathe; 歡呼 huānhū cheer
树|[shù] tree; 樹林 shùlín woods; 樹木 shùmù trees; 樹幹 shùgàn trunk
痛|[tòng] painful; 痛苦 tòngkǔ suffering; 痛快 tòngkuai delighted
沉|[chén] to sink; 沈重 chénzhòng heavy<br /><br />[chēn] 黑沈沈 hēichēnchēn pitch-black
啊|[a] (used as phrase suffix, indicating obviousness/impatience)<br /><br />[ā] (indicating elation); 啊!我又贏了! ā! Wǒ yòu yíngle! Ha! I've won again!<br /><br />[á] (indicating doubt or questioning), huh?; 啊?你說什麽? ?? Nǐ shuō shenme? Huh? What are you saying?<br /><br />[ǎ] (indicating puzzled surprise)<br /><br />[à] (indicating agreement/approval); 啊,好吧! ?, hǎoba! Well, OK!
灵|[líng] clever, spirit, soul, elf; 靈活 línghuó nimble, easy
职|[zhí] duty; 職工 zhígōng staff; 職業 zhíyè occupation
乡|[xiāng] countryside, home town
细|[xì] thin; 仔細 zǐxì careful; 細胞 xìbāo cell; 詳細 xiángxì detailed
诉|[sù] 告訴 gàosu tell; 訴訟 sùsòng lawsuit
态|[tài] form; 態度 tàidu manner; 狀態 zhuàngtài state
停|[tíng] (=停止 tíngzhǐ) stop; 停車場 tíngchēchǎng parking lot
印|[yìn] (=印刷 yìnshuā) print, (=印章 yìnzhāng) seal
笔|[bǐ] writing implement; 毛筆 brush; 鋼筆 pen; 鉛筆 pencil
夏|[xià] (=夏天 xiàtiān) summer; 春夏秋冬 chūnxiàqiūdōng the four seasons
助|[zhù] (=幫助 bāngzhù) help
福|[fú] blessing, good fortune, (=幸福 xìngfú) happiness, happy; 祝福 zhùfú invoke/wish a blessing; 福建 Fújiàn<br /><br />{It is common to hang calligraphy of this character up-side-down on doors, in order to get people to note that 福倒了 fú dàole = "The 'Fu' is up-side-down", which is pronounced just as 福到了 = "Fortune/happiness has come"}
块|[kuài] piece, lump, chunk, (=元 yuán) Chinese dollar
冷|[lěng] cold; 冷靜 lěngjìng calm
球|[qiú] ball; 足球 zúqiú football (soccer); 地球 dìqiú the Earth
姑|[gū] 姑娘 gūniang girl
划|[huá] row (a boat) 劃 scratch<br /><br />[huà] 劃 (=計劃 jìhuà) plan 劃
既|[jì] since, already; 既然 jìrán since, now that
质|[zhì] (=物質 wùzhì) matter, substance; 質量 zhìliàng quality, mass
巴|[bā] 尾巴 wěiba tail; 嘴巴 zuǐbā mouth; 巴西 Bāxī Brazil<br /><br />[bà] 嘴巴子 zuǐbàzi mouth, a slap in the face
致|[zhì] send, convey; 一致 yízhì identical, 緻 細致 xìzhì careful
湾|[wān] harbor; 臺灣 Táiwān
演|[yǎn] (=表演 biǎoyǎn) perform, act, performance
木|[mù] tree, (=木頭 mùtou) wood;<br /><br />{Compare with 本 běn root and 大 dà big}
韦|[wéi] soft leather, {family name}>
怪|[guài] blame, (=奇怪 qíguài) strange; 怪物 guàiwu monster
围|[wéi] surround; 圍棋 wéiqí Japanese "go"
静|[jìng] still, quiet; 靜電 jìngdiàn static electricity
旁|[páng] (=旁邊 pángbiān) side<br /><br />[bàng] (=傍)
园|[yuán] (=花園 huāyuán) garden, (=公園 gōngyuán) park
否|[fǒu] not; 是否 shìfǒu whether or not, is (it) or is (it) not?<br /><br />[pǐ] bad, inferior; 臧否 zāngpǐ pass judgment (on people)
副|[fù] assist, vice-; 副詞 fùcí adverb
辑|[jí] 編輯 biānjí edit; 邏輯 luójí {loan}> logic
采|[cǎi] pick, gather 採<br /><br />[cài] 採 采地 càidì fief
食|[shí] eat, (=食物 shíwù, =食品 shípǐn) food<br /><br />[sì] feed
登|[dēng] climb
够|[gòu] enough; 能夠 nénggòu be capable of
赛|[sài] contest; 比賽 match, race
米|[mǐ] (=米飯 mǐfàn) rice, meter; 玉米 yùmǐ corn
假|[jiǎ] false<br /><br />[jià] (=假期 jiàqī) vacation
较|[jiào] relatively, quite; 比較 bǐjiào compare, relatively<br /><br />[jiǎo] (bǐjiǎo = bǐjiào)
姐|[jiě] (=姐姐 jiějie) older sister; 小姐 xiǎojie young lady
楼|[lóu] story, building; 大樓 mansion; 樓梯 lóutī stairs
获|[huò] 獲 (=獲得 huòdé) get, obtain, 獲 收獲 shōuhuò harvest
孙|[sūn] grandchild; 子孫 zǐsūn children and grandchildren, descendants; 孫悟空 Sūn Wùkōng monkey with supernatural powers in the nobel "Journey to the West"; 孫中山 Sūn Zhōngshān = 孫逸仙 Sūn Yixiān = Sun Yat-sen, leader of the Republican Revolution and the KMT
宣|[xuān] (=宣布 xuānbù) declare; 宣傳 propaganda
穿|[chuān] penetrate, wear
诗|[shī] poem; 詩人 shīrén poet
歌|[gē] song; 唱歌 chànggē to sing
速|[sù] fast; 速度 sùdù speed
忽|[hū] disregard, (=忽然 hūrán) suddenly, (=忽而 hū'ér) now...
堂|[táng] hall; 食堂 shítáng dining hall, canteen; 課堂 kètáng classroom<br /><br />[tāng] 亮堂堂 liàngtāngtāng brightly lit, brilliant
敌|[dí] (敵人 dírén) enemy; 敵軍 enemy troops
试|[shì] try, test; 考試 kǎoshì test, quiz
谢|[xiè] thank; 謝謝 xièxie thanks; 非常感謝
央|[yāng] entreat, center; 中央 central; 央求 beg, plead
怀|[huái] bosom, cherish; 懷疑 huáiyí suspect; 懷念 huáiniàn cherish memory
顾|[gù] (=照顧 zhàogu) look after; 顧客 gùkè customer
验|[yàn] (=經驗 jīngyàn) experience
营|[yíng] camp; 營火 campfire; 營業 do business
止|[zhǐ] (=停止 tíngzhǐ) stop
姓|[xìng] family name; 姓名 xìngmíng full name (family name and personal name); 您貴姓 Nín guìxìng? (May I ask for) your family name, Sir/Madame?
养|[yǎng] raise, nourish; 營養 yíngyǎng nutrition
丽|[lì] 美麗 měilì beautiful; 壯麗 majestic<br /><br />[Lí] Korea<br /><br />{Compare with 朋 péng friend and 冊 cè book}
属|[shǔ] belong to, be subordinate to, born in a specific year acoording to the Chinese calendar<br /><br />[zhǔ] enjoin
景|[jǐng] scene, scenery; 風景 fēngjǐng scenery, landscape
郭|[guō] outer wall of city, {family name}>
依|[yī] (=依靠 yīkào) depend on, comply with, according to; 依然 yīrán still
威|[wēi] 威脅 wēixié threaten, imperil; 示威 shìwēi demonstrate; 挪威 Nuówēi Norway
按|[àn] press, (=按照 ànzhào) according to; 按摩 ànmó massage
恶|[è] evil<br /><br />[wù] (厭惡) hate<br /><br />[ě] (惡心) nauseous
慢|[màn] slow
座|[zuò] (=座位 zuòwèi) seat, place, stand, pedestal, base, {classifier for mountains, bridges etc.}>
罪|[zuì] crime, guilt
维|[wéi] 纖維 xiānwéi fiber; 維護 wéihù safeguard; 思維 síwéi think
渐|[jiàn] (=漸漸 jiànjiàn, =逐漸 zhújiàn) gradually<br /><br />[jiān] dip/soak in liquid
胜|[shèng] (=勝利 shènglì) victory, triumph, win
藏|[cáng] store; conceal, hide<br /><br />[zàng] (=西藏 Xīzàng) Tibet
皇|[huáng] 皇帝 huángdì emperor; 皇後 huánghòu empress
街|[jiē] street; 街道 street, neighborhood; 街頭 street-corner
激|[jī] surge, dash, (=激動 jīdòng) excite; 激烈 jīliè intense
异|[yì] different; 異常 yìcháng unusual
摘|[zhāi] pick, take off, select
角|[jiǎo] horn, corner, dime<br /><br />[jué] actor, role
瞧|[qiáo] look
负|[fù] carry on shoulder, suffer, negative
施|[shī] carry out; 措施 cuòshī to measure, step; 施工 construction
模|[mó] 模範 mófàn model; 模仿 mófǎng imitate<br /><br />[mú] 模樣 múyàng appearance; 模子 múzi mold, pattern, die
草|[cǎo] grass; 草莓 cǎoméi strawberry
某|[mǒu] certain, some; 某人 mǒurén somebody
银|[yín] silver; 銀行 yínháng bank
露|[lù] (=露水 lùshui) dew, show, reveal, betray<br /><br />[lòu] reveal
阵|[zhèn] battle array, {classifier for phases, spells etc.}>; 一陣風 yí zhèn fēng a short period of time
值|[zhí] (=值得 zhíde) be worth, (=價值 jiàzhí) value
班|[bān] class, work; 上班 shàngbān go to work; 值班 zhíbān be on duty
层|[céng] layer, level, storey
修|[xiū] repair, decorate; 修改 xiūgǎi revise
差|[chà] differ, wrong<br /><br />[chā] 差別 difference<br /><br />[chāi] 出差<br /><br />[cī] rank<br /><br />[cuō] stumble
味|[wèi] (=味道 wèidao) flavor, taste
织|[zhī] weave, knit; 組織 zǔshī organize; 紡織 fǎngzhī spin and weave
药|[yào] medicine, drug
馆|[guǎn] building; 飯館 restaurant
密|[mì] thick, dense
亮|[liàng] bright, light, shine, loud and clear; 漂亮 piàoliang handsome, beautiful, remarkable, brilliant, smart
律|[lǜ] 法律 fǎlǜ law; 律師 lǜshū lawyer; 紀律 jìlǜ discipline; 旋律 xuánlǜ tune, melody
习|[xí] 練習 liànxí practice; 學習 xuéxí study; 習慣 xíguàn habit
田|[tián] field; 田野 tiányě open country
简|[jiǎn] 簡單 jiǎndān simple; 簡體字 jiǎntǐzì simple form character
免|[miǎn] exempt; 避免 bìmiǎn avoid; 免費 miǎnfèi free
毒|[dú] (毒物) poison; (毒品) drug; 病毒 virus
归|[guī] return
波|[bō] (=波浪 bōlàng) wave; 波長 bīchánga wavelength
型|[xíng] mould, type; 典型 diǎnxíng typical
屋|[wū] (屋子 wūzi) room, (=房屋 fángwū) building; 屋頂 roof
换|[huàn] change, exchange
救|[jiù] help, rescue; 救命 jiùmìng! Help! Save me!
寄|[jì] to mail; 寄生蟲 jìshēngchóng parasite
帝|[dì] emperor; 帝國 dìguó empire; 上帝 Shàngdì God
退|[tuì] go backwards, (=後退 hòutuì) retreat; 撤退 chètuì withdraw
洋|[yáng] (=海洋 hǎiyáng) ocean; 太平洋 Tàipíng Yáng Pacific Ocean<br /><br />[yāng] 暖洋洋 nuǎnyāngyāng warm
丝|[sī] silk, thread
湖|[hú] lake; 湖泊 húpō lakes; 湖南 Húnán; 湖北 Húběi
睡|[shuì] (=睡覺 shuìjiào) sleep
劳|[láo] (=勞動 láodòng) labor<br /><br />[lào] encourage, console
妇|[fù] (=婦女 fùnǚ) woman; 夫婦 fūfù married couple
伯|[bó] eldest brother, uncle<br /><br />[bǎi] 大伯子 dàbǎizi eldest brother of one's husband<br /><br />[bai] 叔伯 shūbai cousinship on father's side<br /><br />[bà] (=霸)<br /><br />{Compare with 佰 bǎi hundred}
尼|[ní] 尼姑 Buddhist nun; 尼加拉瓜 Níjiālāguā Nicaragua; 尼龍 nílóng nylon
皮|[pí] (=皮膚 pífū) skin
祖|[zǔ] (祖先 zǔxiān) ancestor; 祖母 zǔmǔ grandmother
雄|[xióng] powerful, male; 英雄 yīngxióng hero; 雄偉 xióngwěi grand; 雄雞 xióngjī rooster
婚|[hūn] (=結婚 jíehūn) marry; 婚禮 hūnlǐ wedding; 婚姻 hūnyīn marriage
康|[kāng] 健康 jiànkāng health; 康熙字典 Kāngxī Zìdiǎn dictionary compiled in the Kangzi period
评|[píng] criticize, comment, review
追|[zhuī] pursue
哈|[hā] exhale, sip, aha!, {the sound of laughter, etc.}><br /><br />[hǎ] {family name}><br /><br />[hà] 哈撒 hàsa shake, swing; 哈什螞 hàshimǎ Chinese forest frog
络|[luò] net, twine<br /><br />[lào] 掛絡 guàlào involvement, implication
店|[diàn] (=商店 shāngdiàn) store, shop; 飯店 fàndiàn restaurant
翻|[fān] turn over; 翻譯 fānyì translate
环|[huán] ring; 環境 huánjìng environment, surroundings
礼|[lǐ] ceremony; 婚禮 hūnlǐ wedding; 禮貌 lǐmào polite
跑|[pǎo] run<br /><br />[páo] paw the earth
超|[chāo] (=超過 chāoguò) go past, exceed, (=超級 chāojí) super
叶|[yè] 葉 leaf (of a plant)<br /><br />[xié] harmonize
压|[yā] press, pressure<br /><br />[yà] 壓根 yàgēn from the start, in the first place, altogether, entirely, totally, at all, simply
占|[zhān] fortune telling<br /><br />[zhàn] occupy; 占領 zhànlǐng capture
均|[jūn] even; 平均 píngjūn average
永|[yǒng] (=永遠 yǒngyuǎn) always, forever, eternal<br /><br />{Compare with 水 shuǐ water}
烈|[liè] (=強烈 qiángliè) intense; 熱烈 ardent; 烈士 martyr
奖|[jiǎng] prize, award; 獎金 bonus; 獎學金 scholarship
婆|[pó] old lady; 老婆 lǎopo wife
赶|[gǎn] catch up
富|[fù] (=富有 fùyǒu) rich; 豐富 fēngfù abundant; 財富 cáifù wealth
兰|[lán] 蘭花 lánhuā orchid
录|[lù] record; 記錄 jìlù take notes; 錄音機 tape recorder
画|[huà] draw, picture
遇|[yù] meet; 遇到 yùdào encounter
顿|[dùn] to pause, meal
艺|[yì] skill, (=藝術 yìshù) art; 文藝 wényì literature and art
普|[pǔ] 普通 pǔtōng common; 普通話 Pǔtōnghuà Common Speach = Mandarin; 普遍 pǔbiàn universal
判|[pàn] judge; 批判 pīpàn criticize
源|[yuán] (=來源 láiyuán) source, origin; 資源 zīyuán resources
亿|[yì] 100 million
素|[sù] plain, white, vegetarian; 因素 yīnsù factor, element
船|[chuán] boat, ship; 渡船 dùchuán ferry; 宇宙飛船 yǔzhòu fēichuán "cosmic flying boat" = spaceship
继|[jì] (=繼續 jìxù) continue; 繼承 jìchéng inherit
尚|[shàng] esteem; 高尚 gāoshàng noble, lofty<br /><br />[shang] 和尚 héshang monk
嘴|[zuǐ] (嘴巴 zuǐba) mouth; 嘴唇 zuǐchún lip
察|[chá] 觀察 guānchá observe; 警察 jǐngchá police
雨|[yǔ] rain; 雨水 rainwater; 暴風雨 bàofēngyǔ rainstorm
优|[yōu] excellent; 優良 fine; 優秀 outstanding; 優越 yōuyuè superior
您|[nín] {polite}> you; 您貴姓 Nín guìxìng? (May I ask for) your family name, Sir/Madame?
险|[xiǎn] (危險 wēixiǎn) danger; 保險 bǎoxiǎn insurance
烟|[yān] 煙 smoke, cigarette, mist<br /><br />[yīn] (=氤)
阶|[jiē] (=臺階) steps; 階級 class; 軍階 rank; 階段 phase
担|[dān] carry on a shoulder pole<br /><br />[dàn] two buckets full, 50 kg.
散|[sàn] break up, distribute, dispel<br /><br />[sǎn] fall apart, scattered
板|[bǎn] board, hard, 闆 老板 lǎobǎn shopkeeper, proprietor, boss
钟|[zhōng] 鐘 bell, clock; 三點鐘 3 o'clock, 鐘 鐘愛 zhōng'ài dote on, {family name}>
访|[fǎng] (=訪問 fǎngwèn) visit; 采訪 gather material
妹|[mèi] (妹妹 mèimei) little sister; 姐妹 jiěmèi sisters<br /><br />{Compare with 妺 mò = wife of the last ruler of the Xia dynasty}
伸|[shēn] stretch
佛|[Fó] Buddha; 佛教 Fójiào Buddhism<br /><br />[fú] 仿佛 fǎngfú seem
限|[xiàn] limit, bounds; 有限 limited; 限制 restrict
讨|[tǎo] (=討論 tǎolùn) discuss; 討厭 tǎoyàn digusting<br /><br />{討口彩 tǎokǒucǎi = 討個吉利(話) tǎo ge jílì(huà) to ask for something as a token of good omen}
临|[lín] overlook, be adjacent to; 臨時 temporary
吴|[Wú] {family name}>, Wu Kingdom (222-280 A.D.)
摇|[yáo] shake
跳|[tiào] jump; 跳傘 tiàosǎn parachute; 跳舞 tiàowǔ dance
曲|[qū] (=彎曲 wānqū) curved<br /><br />[qǔ] melody
练|[liàn] white silk, (=練習 liànxí) practice
构|[gòu] 結構 jiégòu structure; 構成 constitute; 構造
玩|[wán] play; 玩具 wánjù toy; 好玩兒 hǎowánr fun
玉|[yù] (玉石 yùshí) jade; 玉米 yùmǐ corn<br /><br />{Compare with 王 wáng king}
犯|[fàn] violate; 犯罪 fànzuì commit a crime; 罪犯 criminal
厂|[chǎng] (=工廠 gōngchǎng) factory
肯|[kěn] be willing to, consent; 肯定 kěndìng definitely
协|[xié] 協作 xiézuò cooperate
幸|[xìng] good fortune, luck; 幸福 xìngfú happy
挥|[huī] wave, wield; command an army; 揮手 wave (one's hand)
效|[xiào] (=效果 xiàoguǒ) effect, result; 有效 yǒuxiào effective
齐|[qí] 整齊 zhěngqí neat; 一齊 yìqí together<br /><br />[zhāi] (=齋)<br /><br />[zī] (=粢)
封|[fēng] to seal; 封建 feudal; 信封 envelope
