#front|back
温|[wēn] (=溫暖 wēnnuǎn) warm; 溫度 wēndù temperature
疑|[yí] (懷疑 huáiyí) doubt, suspect; 遲疑 chíyí hesitate
肉|[ròu] flesh, meat; 肌肉 jīròu muscle<br /><br />{Compare with 內 nèi inside}
攻|[gōng] (=進攻 jìngōng, =攻擊 gōngjī) attack; 專攻 specialize in studying
纸|[zhǐ] paper; 報紙 bàozhǐ newspaper
策|[cè] plan; 政策 zhèngcè policy
充|[chōng] fill; 充分 chōngfèn full, ample; 充滿 chōngmǎn full of
顶|[dǐng] top, {classifier for hats etc.}>; 一頂帽子 yì dǐng màozi a hat
寻|[xún] (=尋找 xúnzhǎo) seek<br /><br />[xín] 尋思 xínsi
宁|[nìng] (=寧願 nìngyuàn, 寧可 jìngkě) prefer, rather<br /><br />[níng] 寧靜 tranquil
沙|[shā] sand; 沙漠 shāmò desert; 沙丘 shāqiū dune; 沙發 shāfā {loan}> sofa
防|[fáng] embankment, guard, protect, anti-
抓|[zhuā] grab, seize, arrest, attract, scratch
例|[lì] (=例子 lìzi) example; 例如 lìrú for instance
股|[gǔ] thigh, section
卖|[mài] sell; 蘋果怎麽賣? Píngguǒ zěnme mài? How much are the apples?
顺|[shùn] along, in the same direction as, obey, suitable
警|[jǐng] 警察 jǐngchá police; 警告 jǐnggào warn
梦|[mèng] dream
剧|[jù] drama, play, opera; 劇烈 jùliè severe
善|[shàn] good; 改善 gǎishàn improve; 善於 be good at
蒙|[méng] to cover, ignorant<br /><br />[mēng] cheat<br /><br />[Měng] 蒙古 Měnggǔ Mongolia
票|[piào] ticket
良|[liáng] (優良 yōuliáng, 良好) good; 良心 liángxīn conscience
范|[fàn] {family name}>; 範 範圍 fànwéi scope, range; 模範 mófàn model, fine example
坚|[jiān] hard, solid, firmly; 堅持 persist; 堅定 firm
端|[duān] hold sth. level with both hands, extremity, end
靠|[kào] lean on, rely on, keep close to, come up to, near
杂|[zá] mixed; 復雜 fùzá complicated; 雜誌 zázhì magazine<br /><br />[zā] 拉裏拉雜 lālilāzā rambling
贵|[guì] expensive, valuable
怒|[nù] anger, rage
稿|[gǎo] stalk of grain, draft, sketch, manuscript
拍|[pāi] clap, paddle; 乒乓拍 pīngpāngpāi ping-pong paddle
率|[lǜ] rate, proportion; 頻率 pínlǜ frequency<br /><br />[shuài] 率領 shuàilǐng lead, command
旧|[jiù] old (not new) (compare with 老 lǎo old, not young; 新 xīn new)
掉|[diào] drop, fall
啦|[la] corresponding to 了 le plus 啊 a, {interjection indicating excitement/doubt}><br /><br />[lā] 呼啦啦 hūlālā flapping sound<br /><br />[lá] 啦啦 lálá chat, gossip, jaw; 啦呱 láguā chat, gossip
莫|[mò] nothing; not; 莫大 mòdà greatest; 莫名其妙 mòmíngqímiào baffling, inexplicable
授|[shòu] award, give; teach; 教授 jiàoshòu professor
守|[shǒu] guard; 保守 bǎoshǒu conservative
油|[yóu] oil; 汽油 qìyóu gasoline; 醬油 jiàngyóu soy sauce<br /><br />[yōu] 綠油油 lǜyōuyōu bright/fresh green; 碧油油 bìyōuyōu bluish green
恩|[ēn] kindness; 周恩來 Zhōu ēnlái
积|[jī] accumulate; 積極 jījí positive; 面積 area
益|[yì] (=利益 lìyì) advantage, profìt
县|[xiàn] county; 縣長 xiànzhǎng county magistrate
哭|[kū] cry, weep
罢|[bà] stop; 罷工 strike; 罷了 bàle that's all<br /><br />[pí] (=疲) tired, weary, exhausted
庭|[tíng] 家庭 jiātíng family; 法庭 court; 庭院 courtyard
窗|[chuāng] (=窗戶 chuānghu, =窗口 chuāngkǒu) window; 窗簾 curtain
扬|[yáng] raise; 發揚 fāyáng develop, promote
忘|[wàng] (=忘記 wàngjì) forget<br /><br />[wáng] 忘八
午|[wǔ] 中午 noon; 上午 morning; 下午 afternoon; 午飯 lunch<br /><br />{Compare with 牛 niú cow}
卡|[kǎ] block, calory, card<br /><br />[qiǎ] checkpoint
雪|[xuě] snow; 雪花 xuěhuā snowflake; 滑雪 huáxuě to ski
菜|[cài] vegetable, dish
牌|[pái] tablet, brand, cards, dominoes; 牌子 páizi sign, label, logo
牛|[niú] ox, cow, bull; 牛奶 niúnǎi milk<br /><br />{Compare with 午 wǔ noon}
脱|[tuō] take off; 脫離 tuōlí break away
博|[bó] abundant, plentiful; 博士 Ph.D.; 博愛 universal love; 博物館 bóqùguǎn museum
丈|[zhàng] 10 chǐ = 3 1/3 meters, to measure land, male elder relative/person; 丈夫 zhàngfu husband
弹|[dàn] 炸彈 bomb; 子彈 bullet<br /><br />[tán] 彈吉他 play guitar
洲|[zhōu] continent; 亞洲 Yàzhōu Asia; 歐洲 ōuzhōu Europe; 非洲 Fēizhōu Africa
松|[sōng] pine tree; 松鼠 squirrel, 鬆 loose
坏|[huài] 壞 bad<br /><br />[pī] (=坯)
邓|[Dèng] {family name}>
鲜|[xiān] fresh<br /><br />[xiǎn] few, rare; 朝鮮 Korea
短|[duǎn] short (opposite of 長 cháng)
毕|[bì] 畢業 bìyè graduate; 畢竟 bìjìng after all
置|[zhì] put, place; 位置 wèizhi position
楚|[chu] 清楚 qīngchu clear<br /><br />[chǔ] 苦楚 kǔchǔ misery
欧|[ōu] 歐洲 ōuzhōu Europe; 歐姆 ōumǔ ohm
略|[lüè] brief, slight; 略微 lüèwēi slightly
智|[zhì] 智慧 zhìhuì wisdom; 智力 zhìlì intellegence
岛|[dǎo] island
抗|[kàng] (=抵抗 dǐkàng) resist; 反抗 revolt; 抗議 protest
妻|[qī] (=妻子 qīzi) wife
抱|[bào] hug, embrace
载|[zài] carry, be loaded with<br /><br />[zǎi] 記載 put down in writing
败|[bài] (失敗 shībài) lose, be defeated; 腐敗 fǔbài corrupt
枪|[qiāng] gun<br /><br />[chēng] 欃槍 chánchēng comet
适|[shì] 合適 héshì suitable, appropriate<br /><br />[dí] 適從 dícóng follow, go to
虚|[xū] empty, void; 謙虛 qiānxū modest; 虛心 xūxīn open-minded; 空虛 kōngxū hollow
预|[yù] 預備 prepare; 預先 beforehand; 預報 forecast
睛|[jīng] eye<br /><br />[jing] 眼睛 yǎnjing eye
刺|[cì] thorn, prick, stab, irritate, (=刺殺 cìshā) assassinate<br /><br />[cī] wham
爹|[diē] dad; 爹爹 diēdie daddy; 爹地 diēdì daddy
纷|[fēn] 紛紛 one after another; 糾紛 jiūfēn dispute; 紛亂
介|[jiè] 介紹 jièshào introduce; 介詞 preposition
括|[kuò] 包括 bāokuò include; 概括 gàikuò generalize
销|[xiāo] melt (metal), remove, sell; 脫銷 sold out
降|[jiàng] fall, descend<br /><br />[xiáng] 投降 tóuxiáng surrender
鱼|[yú] fish; 金魚 jīnyú goldfish; 鯊魚 shāyú shark
奔|[bēn] run fast, flee<br /><br />[bèn] go straight towards
忍|[rěn] endure, tolerate; 忍不住 rénbuzhù can't bear, can't resist
宗|[zōng] ancestor, clan, faction; 宗教 religion; 祖宗 ancestry
盘|[pán] disk, tray; 算盤 suànpán abacus; 棋盤 chessboard
耳|[ěr] (=耳朵 ěrduo) ear; 耳機 earphone, headphones
野|[yě] wild
讯|[xùn] interrogate; 通訊 tōngxùn news report
配|[pèi] match, deserve; 分配 distribute; 配合 pèihé cooperate
禁|[jìn] (禁止 jìnzhǐ) prohibit<br /><br />[jīn] endure; 不禁 bùjīn can't resist (doing something)
索|[suǒ] rope; 思索 sīsuǒ think deeply; 索性 suǒxìng simply, just
赵|[Zhào] {family name}>
默|[mò] silent; 默默 mòmò silently; 沈默 chénmò reticent; 幽默 yōumò humor
徒|[tú] on foot, follower; 徒弟 túdi apprentice; 匪徒 fěitú gangster
架|[jià] frame, rack, shelf, put up, {classifier for planes, radios etc.}>; 一架飛機 yí jià fēijī an aeroplane; 書架 shūjià bookshelf
灯|[dēng] lamp
峰|[fēng] mountain peak
状|[zhuàng] (=狀態 zhuàngtài, =狀況 zhuàngkuàng) condition, state of affairs
款|[kuǎn] fund
移|[yí] (=移動 yídòng) move; 轉移 shift, transform; 移植 transplant
爸|[bà] dad; 爸爸 bàba daddy
托|[tuō] hold in the palm, rely on; 委托 wěituō entrust
洪|[hóng] (=洪水 hóngshuǐ) flood, vast, {family name}>; 洪亮 hóngliàng loud and clear, magnanimity
升|[shēng] liter, rise, ascend
伙|[huǒ] {classifier for groups, crowds, bands etc.}>, group of people. (=夥伴 huǒbàn) partner; 家夥 jiāhuo fellow
订|[dìng] conclude (compare with 定 dìng decide)
毫|[háo] long fine hair, milli-; 毫不 háobù not at all
狐|[hú] 狐貍 húli fox
镇|[zhèn] town, press down, calm, cool
床|[chuáng] bed; 床單 chuángdān sheet; 河床 river bed
互|[hù] 互相 hùxiāng each other; 相互 xiānghù mutually, reciprocal
套|[tào] set, cover; 手套 glove; 一套衣服 yí tào yīfu a (full) suit (of clothing)
旅|[lǚ] (=旅行 lǚxíng) travel; 旅館 lǚguǎn inn; 旅行社 lǚxíngshè travel agency
逃|[táo] (逃跑 táopǎo) escape, flee
骂|[mà] curse; 媽媽罵馬嗎? Māma mà mǎ ma? Does mama curse the horse?
输|[shū] transport, lose (compare with 贏 yíng win)
唱|[chàng] sing; 唱歌
靖|[jìng] 綏靖 suíjìng pacify, appease
秘|[mì] 秘密 mìmì secret; 秘書 secretary<br /><br />[bì] 秘魯 Peru
词|[cí] word; 詞典 cídiǎn dictionary; 動詞 dòngxí verb; 詞匯 cíhuì vocabulary
困|[kùn] (=困難 kùnnán) difficult, 睏 tired
泪|[lèi] (眼淚, 淚水) tear; 淚珠 teardrop
熟|[shú] cooked, ripe, familiar; 熟悉 shúxī know well<br /><br />[shóu] {colloquial variant}>
财|[cái] wealth; 發財 fācài get rich
鬼|[guǐ] ghost; (魔鬼 móguǐ) devil; 鬼子 guǐzi foreign devil
骨|[gǔ] (骨頭 gǔtou) bone<br /><br />[gū] 骨碌 gūlu roll
申|[shēn] explain<br /><br />{Compare with 甲 jiǎ helmet and 由 yóu from}
欲|[yù] desire, wish; 欲望 yùwàng desire, lust
征|[zhēng] journey; 長征 The Long March, attack, 徵 evidence, levy
私|[sī] (私人) personal, (=私有 sīyǒu) privately owned, be private, (=自私 zìsī) selfish
舞|[wǔ] (跳舞 tiàowǔ) dance
秋|[qiū] autumn, fall; 春夏秋冬 chūnxiàiūdōng the four seasons
巨|[jù] (=巨大 jùdà) huge, gigantic
迎|[yíng] (歡迎 huānyíng) welcome
秀|[xiù] 優秀 yōuxiù excellent; 秀才 xiùcai scholar
搞|[gǎo] do
丁|[dīng] 4th in a series, cubes (in food preparation), {family name}><br /><br />[zhēng] 丁丁 zhēngzhēng clang, clank
吸|[xī] inhale; 呼吸 hūxī breathe; 吸收 xīshōu absorb; 吸引 xīyǐn attract
审|[shěn] 審判 shěnpàn bring to trial; 審問 interrogate
遍|[biàn] all over, everywhere; 普遍 universal, {classifier for repetitive times/occurrences}>; 再說一遍! Zài shuō yí biàn! Say (it) once more!
墙|[qiáng] (=墻壁 qiángbì) wall
朱|[zhū] vermilion, bright red
圣|[shèng] holy; 聖人 sage, saint; 聖誕節 Shèngdànjié Christmas
避|[bì] (避免 bìmiǎn) avoid; 逃避 táobì escape, evade
跃|[yuè] leap
忌|[jì] envy, avoid, quit; 忌諱 jìhui taboo
桌|[zhuō] table; 一張桌子 yì zhāng zhuōzi one table
执|[zhí] hold in hand; 執行 zhíxíng carry out
悲|[bēi] 悲哀 grieved; 悲觀 pessimistic; 悲劇 tragedy
域|[yù] (math:) field; 領域 territory; 流域 valley; 區域 region
晓|[xiǎo] dawn; (曉得 xiǎode) know
弄|[nòng] do; 弄臣 nòngchén court jester<br /><br />[lòng] 裏弄 alley
亡|[wáng] flee, lose, die
桥|[qiáo] bridge
辈|[bèi] generation; 先輩 older generation, ancestors
闪|[shǎn] (閃開) get out of the way, flash; 閃電 lightning
隐|[yǐn] hidden; 隱約 yǐnyuē faint, indistinct
劲|[jìn] strength, energy, spirit<br /><br />[jìng] 強勁
闹|[nào] (熱鬧) noisy; 鬧鐘 alarm clock
恐|[kǒng] (=恐怕 kǒngpà) I'm afraid; 恐怖 kǒngbù terror
呀|[ya] {sentence final particle like 啊 a}><br /><br />[yā] ah, oh
付|[fù] pay
敬|[jìng] (尊敬 zūnjìng) respect
监|[jiān] 監獄 prison; 監督 supervise<br /><br />[jiàn] eunuch
厅|[tīng] hall; 餐廳 cāntīng dining room
库|[kù] warehouse; 數據庫 shùjùkù database
震|[zhèn] shake, shock; 地震 earthquake
材|[cái] (=材料 cáiliào) material; 教材 jiàocái teaching material
冰|[bīng] ice; 冰箱 bīngxiāng refrigerator; 冰涼 bīngliáng ice-cold; 冰島 Bīngdǎo Iceland; 冰淇淋 bīngqilín icecream
醒|[xǐng] become sober, wake up; 提醒 remind
庆|[qìng] 慶祝 qìngzhù celebrate; 慶賀 qìnghè congratulate; 慶幸 qìngxìng rejoice
绿|[lǜ] (綠色 lǜsè) green<br /><br />[lù] (in some place names)
腿|[tuǐ] leg; 腿腳 ability to walk; 腿腕子 ankle; 大腿 thigh
述|[shù] state, narrate; 描述 describe; 上述 above-mentioned
徐|[xú] slowly, gently, {family name}>
尊|[zūn] (尊重, 尊敬) respect
硬|[yìng] hard; 硬件 yìngjiàn hardware
额|[é] (前額) forehead; 定額 quota
误|[wù] (=錯誤 cuòwù) mistake
借|[jiè] borrow, lend
纳|[nà] receive, accept, enjoy, pay, sew
折|[zhé] fold; break; change direction<br /><br />[shé] break<br /><br />[zhē] turn over
售|[shòu] sell; 售貨 sell goods
遗|[yí] 遺傳 yíchuán inherit; 遺憾 yíhàn regret<br /><br />[wèi] give
暴|[bào] violent, sudden; 暴露 expose<br /><br />[pù] (=曝)
缺|[quē] (缺乏quēfá) lack, be short of; 缺點 quēdiǎn shortcoming
迷|[mí] be lost; 我迷了路 Wǒ míle lù I am lost; 迷信 míxìn superstition, blind faith/worship
鲁|[lǔ] {family name}>; (魯莽 lǔmǎng) rude; dull
探|[tàn] (=探索 tànsuǒ) explore
货|[huò] (=貨物 huòwù) goods; 貨幣 huòbì money, currency
童|[tóng] 兒童 értóng children
缓|[huǎn] (緩慢 huǎnmàn) slow
伟|[wěi] (偉大) great, mighty; 宏偉 hóngwěi, 雄偉 xióngwěi grand
君|[jūn] (=君主 jīnzhǔ) monarch, sovereign, (=君子 jūnzǐ) gentleman; 暴君 tyrant
庄|[zhuāng] village; 莊稼 zhuāngjia crops; 莊嚴 solemn
凡|[fán] ordinary; (凡是 fánshì) every; 非凡 extraordinary
危|[wēi] 危險 dangerous; 危機 crisis; 危害 endanger
烧|[shāo] roast, cook, burn (compare with 炒 chǎo stir-fry)
彩|[cǎi] (色彩 sècǎi) colour; 彩色 cǎisè multicolour
抢|[qiǎng] rob; snatch; scrape<br /><br />[qiāng] 呼天搶地
控|[kòng] (控訴 kòngsù) accuse, (=控制 kòngzhì) control
胸|[xiōng] (胸膛, 胸脯) chest; (胸懷) heart, mind
戏|[xì] (戲劇 xìjù) drama, play; 遊戲 yóuxì game
篇|[piān] sheet of paper, piece of writing
趣|[qù] interest, fun; 興趣 interest; 趣味 interest, taste
束|[shù] bundle; 束縛 shùfù tie up; 結束 jiéshù finish
谓|[wèi] call; 所謂 so-called
概|[gài] 大概 roughly, most likely; 概念 concept; 氣概 spirit
射|[shè] shoot, fire, send out; 註射 inject; 射箭 archery
课|[kè] lesson; 課本 kèběn textbook
洞|[dòng] hole, cave
麻|[má] hemp, (=芝麻 zhīma) sesame; 麻煩 máfan bother<br /><br />[mā] 麻麻黑 māmahēi dusk; 亂麻麻 luànmāmā messy, disorderly
杯|[bēi] cup; 幹杯 gānbēi cheers
透|[tòu] penetrate, thorough; 透鏡 tòujìng lens; 透明 transparent
邮|[yóu] 郵局 yóujú post office; 郵票 yóupiào stamp
荣|[róng] (=光榮 guāngróng, =榮譽 róngyù) glory, honor
懂|[dǒng] understand
拥|[yōng] embrace, crowd; 擁護 yōnghù support; 擁擠 yōngjǐ crowded
献|[xiàn] donate; 貢獻 gòngxiàn contribution
洗|[xǐ] wash; 洗澡 xǐzǎo bath, shower<br /><br />[Xiǎn] {family name}>
休|[xiū] stop, (=休息 xiūxi) rest; 退休 retire; 休養所 rest home
迫|[pò] compel; 壓迫 yāpò oppress; 被迫 bèipò be compelled<br /><br />[pǎi] 迫擊炮 pǎijīpào mortar
叹|[tàn] sigh
狗|[gǒu] dog; 獵狗 liègǒu hound; 瘋狗 fēnggǒu mad dog
偷|[tōu] steal; 小偷 xiǎotōu thief
阴|[yīn] opposite of 陽 yáng; 陰沈, 陰天 cloudy; 陰暗 gloomy
汽|[qì] vapor, steam; 汽由 qìyóu gasoline; 汽車 qìchē car
拜|[bài] honor, worship; 禮拜 lǐbài week<br /><br />[bái] 拜拜 báibai bye-bye
横|[héng] horizontal<br /><br />[hèng] perverse
鼓|[gǔ] beat, play, drum, arouse<br /><br />[gū] 胖鼓鼓 pànggūgū fat, plump, full, bulging
健|[jiàn] 健康 jiànkāng health
厚|[hòu] thick, deep, kind, rich (food) (compare with 薄 báo thin)
签|[qiān] 簽訂 qiāndìng conclude and sign (treaty, etc); 簽名 qiānmíng signature
丹|[dān] cinnabar, red; 丹田 dāntián pubic region; 丹麥 Dānmài Denmark
洛|[Luò] name of a river in 河南 Hénán and 陜西 Shǎnxī
喊|[hǎn] (=喊叫 hǎnjiào, 呼喊 hūhǎn, 叫喊 jiàohǎn) shout, cry out
蓉|[róng] (=城都 Chéngdū); 芙蓉 fúróng lotus, cottonrose hibiscus
轮|[lún] wheel
岸|[àn] shore
奶|[nǎi] breasts, milk
淡|[dàn] thin, light; 淡藍 dànlán (= 淺藍 qiǎnlán) light blue
潮|[cháo] tide; (=潮濕 cháoshī) moist; 高潮 gāocháo climax
训|[xùn] lesson
圆|[yuán] round, circle; (sometimes used for 元 yuán dollar)
卷|[juǎn] roll; 春卷 spring roll 捲<br /><br />[juàn] volume, book, exam paper<br /><br />[quán] (=鬈 quán) curly hair
释|[shì] 解釋 jiěshì explain; 釋放 shìfàng release
诸|[zhū] all, various, {family name}>
妙|[miào] wonderful, subtle; 莫名其妙 mòmíngqímiào be baffled
唯|[wéi] 唯物主義 wéiwùzhǔyì materialism<br /><br />[wěi] {expressing acceptance of a request/command}>
夺|[duó] force one's way; 奪取 seize, capture; 爭奪 fight for
逐|[zhú] expel, pursue, one by one; 逐漸 gradually; 逐步 step by step
燕|[yàn] (=燕子 yànzi) swallow (bird)<br /><br />[Yān] {family name}>
呆|[dāi] stupid, silly, foolish, stay; 呆板 dāibǎn stiff<br /><br />[ái] 呆板 áibǎn stiff
测|[cè] (測量 cèliáng) survey, measure; 觀測 guāncè observe
浪|[làng] (=波浪 bōlàng) wave (of water); 浪費 waste
抽|[chōu] take out; shrink; whip; 抽煙 smoke tobacco
盖|[gài] cover, shell; 蓋子 lid
偏|[piān] slanting, leaning; stubbornly; unfortunately
阅|[yuè] experience, pass through, review; (閱讀 yuèdú) read
购|[gòu] (購買 gòumǎi) purchase
途|[tú] way, route; 前途 prospect; 途經 via
纵|[zòng] longitudinally; 操縱 cāozòng operate; 縱對 zòngduì column, file
耶|[yé] {archaic interrogative particle}>, (=爺 yé) grandfather<br /><br />[Yē] 耶穌 Yēsū Jesus
摸|[mō] feel, stroke; 摸索 mōsuo grope; 捉摸 zhuōmō fathom
挂|[guà] hang, put up
航|[háng] sail, fly; 航行 hángxíng navigate; 航空 aviation
择|[zé] (=選擇 xuǎnzé) choose<br /><br />[zhái] choose
恨|[hèn] hate
舍|[shè] 宿舍 sùshè dormitory<br /><br />[shě] 捨 give up, abandon; 舍不得 shěbùdé be loathe to leave at home
拳|[quán] box (with fists); 太極拳 tàijíquán Taiji shadowboxing
竹|[zhú] bamboo
唐|[táng] {family name}>, Tang Dynasty, boastfull, exaggerated; (唐突 tángtū) rude
誉|[yù] praise; 榮譽 róngyù honor; 名譽 míngyù fame
乘|[chéng] ride (a vehicle); multiply<br /><br />[shèng] chariot
弱|[ruò] weak; 微弱 wēiruò faint; 軟弱 ruǎnruò feeble
检|[jiǎn] (=檢查 jiǎnchá) inspect
宫|[gōng] palace, temple, {family name}>; 子宮 zǐgōng womb
仪|[yí] ceremony, rite, gift, (=儀表 yíbiǎo) appearance, bearing, (=儀器 yíqì) instrument, apparatus
旗|[qí] flag
含|[hán] keep in mouth, contain
袁|[Yuán] {family name}>
址|[zhǐ] foundation of a building; 地址 dìzhǐ address
摆|[bǎi] put, arrange, sway, wave; 搖擺舞 yáobǎiwǔ "shake-sway-dance", waggle dance (of bees), rock 'n' roll
奥|[ào] 奧秘 àomì secret, mystery; 奧妙 àomiào profound, secret
番|[fān] {classifier for kinds, times, occurrences etc.}>; 番茄 fānqié tomato<br /><br />[Pān] 番禺 Pānyú county in Guǎngdōng
混|[hùn] mix up; 混亂 hùnluàn chaos<br /><br />[hún] muddy, muddled
灭|[miè] extinguish; 消滅 eliminate; perish; 殲滅 annihilate
握|[wò] hold, grasp; 掌握 comprehend
牙|[yá] (=牙齒 yáchǐ) tooth
虑|[lǜ] (考慮 kǎolǜ) consider; 憂慮 yōulǜ worry about
召|[zhào] 召開 zhàokāi convene
猛|[měng] fierce
宽|[kuān] wide, broad, extend, relax
盛|[chéng] fill; contain<br /><br />[shèng] flourishing; 茂盛 luxuriant
核|[hé] pit, nucleus; 核桃 hétao walnut<br /><br />[hú] 核兒 húr {colloquial}> pit
袋|[dài] bag, pocket
绍|[shào] 介紹 jièshào introduce
补|[bǔ] mend
典|[diǎn] 典型 diǎnxíng typical; 古典 classical; 詞典 dictionary
圈|[quān] circle<br /><br />[juàn] pen, sty<br /><br />[juān] shut up in a pen
丰|[fēng] good-looking 豐 豐富 fēngfù abundant
雅|[yǎ] 文雅 wényǎ cultured, refined; 雅致 yǎzhi elegant<br /><br />[yā] 鴉片 yāpiàn opium
吉|[jí] lucky, auspicious
赞|[zàn] 贊成 approve of; 稱贊 praise
茶|[chá] tea; 茶葉 cháyè tea leaves; 紅茶 hóngchá "red tea" = black tea
亦|[yì] also; 反之亦然 fǎnzhīyìrán and vice-versa
谷|[gǔ] (山谷) valley; 穀 (=谷物 gǔwù) grain; 谷子 gǔzi millet
稳|[wěn] (穩定 wěndìng) stable, steady; 穩當 wěndang reliable
汇|[huì] 彙 gather together; 匯報 guìbào to report; 詞匯 cíhuì vocabulary; 彙 converge, remit
厉|[lì] 厲害 lìhai terrible, formidable, {family name}><br /><br />[lài] name of an ancient country<br /><br />{Compare with 歷 lì experience}
届|[jiè] to fall due, {classifier for year of graduation, regular sessions, meetings, etc.}>
迹|[jì] (=痕跡 hénjì) mark, trace, vestige; 奇跡 qíjì miracle
雷|[léi] thunder; 雷雨 thunderstorm; 雷達 radar
序|[xù] 秩序 zhìxu order; 程序 procedure; 次序 order
寒|[hán] (寒冷) cold
附|[fù] enclose, attach; 附近 fùjìn vicinity, nearby
鸡|[jī] chicken; 宮保雞丁 gōngbǎo jīdīng spicy diced chicken
遭|[zāo] meet with disaster
挑|[tiāo] (挑選) choose<br /><br />[tiǎo] poke; 挑戰 challenge<br /><br />[tāo] 挑達 tāotà walk casually to and fro
肩|[jiān] (肩膀 jiānbǎng) shoulder; (肩負 jiānfù) take on
忆|[yì] (記憶 jìyì, 回憶 huíyì) remember, recall; memory
柔|[róu] yielding; 柔軟 róuruǎn soft; 柔和 róuhe gentle
戴|[dài] put on; 戴眼鏡 dài yǎnjìng wear glasses; 戴上帽子 dàishang màozi put on a hat
惜|[xī] (珍惜) cherish; 可惜 kěxī it's too bad; 不惜 bùxī not hesitate
隔|[gé] separate, stand between; 隔壁 next door
豪|[háo] (=毫不 hǎobù, =好不 hǎobù) not at all
诚|[chéng] (誠實) honest
瑞|[ruì] auspicious, good omen; 瑞雪 timely snow
减|[jiǎn] subtract; 減少 jiǎnshǎo decrease
播|[bō] sow, seed; 廣播 broadcast; 傳播 disseminate
麼|[me] (S麽)<br /><br />[mó] 麼 幺麼 yāomó petty, insignificant
针|[zhēn] needle; 方針 policy; 針刺 zhēncì acupuncture
棋|[qí] board game; 象棋 chess; 圍棋 Go; 跳棋 Checkers
竞|[jìng] 競爭 jìngzhēng compete; 競賽 contest
臂|[bì] (手臂 shǒubì) arm<br /><br />[bei] 胳臂 gēbei arm
挺|[tǐng] quite, very; endure, stand; 挺立 stand upright
操|[cāo] conduct, grasp; 操縱 cāozòng operate<br /><br />[cào] make trouble
腰|[yāo] waist
狂|[kuáng] (瘋狂 fēngkuáng) crazy
替|[tì] in place of; (代替 dàitì) replace, substitute
梅|[méi] plum, prune; 梅花 plum blossom; 梅林 plum grove
固|[gù] 鞏固 gǒnggù consolidate; 固定 gùdìng fixed
伦|[lún] 倫理 lúnlǐ ethics
宋|[Sòng] the Song dynasty (960-1279); 宋體字 Sòng tǐzì "Song"-typeface
钢|[gāng] steel; 鋼筆 fountain pen; 鋼琴 piano<br /><br />[gàng] sharpen
诺|[nuò] 諾言 nuòyán a promise
残|[cán] injure, barbarous, incomplete, remnant
延|[yán] (延長 yáncháng) prolong
虎|[hǔ] (老虎 lǎohǔ) tiger<br /><br />[hū] 馬馬虎虎 mǎmahūhū<br /><br />[hù] 虎不拉 hùbulǎ {zool.}> shrike
迅|[xùn] 迅速 xùnsù rapid, swift
灾|[zāi] (災難 zāinàn, 災害 zāihài) disaster
悄|[qiāo] 悄悄 qiāoqiāo quietly<br /><br />[qiǎo] 悄聲 qiǎoshēng quietly
岳|[yuè] high mountain, wife's parents, {family name}>
乔|[qiáo] {family name}>; 喬木 qiáomù arbor
川|[chuān] river; 四川省 Sìchānshěng Sichuan Province; 冰川 bīngchuān glacier
仇|[chóu] revenge, hatered, {family name}>; 報仇 bàochóu get revenge<br /><br />[qiú] mate, {family name}>
季|[jì] (=季節 jìjié) season; 冬季 dōngjì winter; 四季 sìjì four seasons
吹|[chuī] blow
粮|[liáng] (糧食 liángshi) grain, food
聚|[jù] gather, get together; 核聚變 héjùbiàn nuclear fusion
译|[yì] (翻譯 fānyì) translate
珠|[zhū] (珠子 zhūzi) pearl, bead; 眼珠子 eyeball; 淚珠 teardrop
叔|[shū] (=叔叔 shūshu) uncle, father's younger brother
谋|[móu] scheme; 陰謀 conspiracy
础|[chǔ] 基礎 jīchǔ foundation, base, basis; 礎石 chǔshí plinth
仁|[rén] benevolence, humanity
损|[sǔn] decrease; damage; 損失 sǔnshī lose, loss
融|[róng] (融化) melt (ice or snow; cf 熔 róng)
辆|[liàng] 車輛 car; 兩輛車 liǎng liàng chē two cars
净|[jìng] clean, complete; only; 幹凈 gānjìng clean
敏|[mǐn] 敏捷 mǐnjié agile; 敏感 mǐngǎn sensitive; 敏銳 mǐnruì acute
伊|[yī] {family name}>, he or she; 伊斯蘭 Yīsīlán Islam
仙|[xiān] fairy, saint, immortal celestial being; 仙女 fairy maiden
巧|[qiǎo] clever, coincidentally; 巧妙 qiǎomiào ingenious
零|[líng] zero; 零件 língjiàn spare part; 零錢 spare change<br /><br />[līng] 孤零零 gūlīnglīng solitary, all alone; 丁零零 dīnglīnglīng tinkle, jingle
累|[lèi] tired; work hard<br /><br />[lěi] 積累 accumulate<br /><br />[léi] 纍
享|[xiǎng] (=享受 xiǎngshòu) enjoy (compare with 亨 hēng)
伴|[bàn] accompany; 夥伴, 同伴 companion
荡|[dàng] swing, sway; loaf about; 掃蕩 wipe out; 震蕩 shake
珍|[zhēn] (珍寶) treasure: 珍珠 pearl; 珍貴 precious
勇|[yǒng] 勇敢 yǒnggǎn brave; 勇氣 courage; 勇士 brave warrior
末|[mò] end, minor details; 末兒 mòr powder; 周末 zhōumò weekend<br /><br />[me] (=麽 me); 什末 shénme what?<br /><br />{Compare with 未 wèi haven't}
奋|[fèn] 奮鬥 fèndòu struggle; 興奮 xīngfèn excited
胆|[dǎn] gallbladder, guts, bravery, internal parts
